year,name,firstname,lastname,position,heightfeet,heightinches,heightinchestotal,weight,arms,hands,fortyyd,twentyyd,tenyd,twentyss,threecone,vertical,broad,bench,round,college,pick,pickround,picktotal,wonderlic,nflgrade,Rnd,Pick,Tm,Name,Pos,Age,To,AP1 Misc,PB Misc,St,CarAV Approx Val,DrAV Approx Val,G,Cmp Passing,Att Passing,Yds Passing,TD Passing,Int Passing,Att Rushing,Yds Rushing,TD Rushing,Rec Receiving,Yds Receiving,TD Receiving,Tkl,Int,Sk,College/Univ,Source,PICK,TEAM,PLAYER,POS,COLLEGE,YRS,DOLLARS,S.BONUS,G'TEED,2015 CAP HIT
2014,David Fales,David,Fales,QB,6,2,74,212,0,0,4.99,0,0,4.5,7.55,28,103,0,6,San Jose St.,0,23,183,0,5.2,6,183,CHI,David Fales,QB,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,San Jose St.,College Stats,183,CHIfrom TB,David Fales,QB,San Jose State,4,"$2,334,424","$114,424","$114,424","$448,606"
2014,Ego Ferguson,Ego,Ferguson,DT,6,3,75,315,0,0,0,0,0,0,0,0,0,24,2,LSU,0,19,51,0,5.5,2,51,CHI,Ego Ferguson,DT,23,2015,0,0,0,1,1,20,,,,,,,,,,,,13,,2,LSU,College Stats,51,CHI,Ego Ferguson,DT,Louisiana State,4,"$4,113,203","$1,311,420","$1,918,384","$747,855"
2014,C.J. Fiedorowicz,C.J.,Fiedorowicz,TE,6,5,77,265,0,0,4.76,0,0,4.26,7.1,31.5,116,25,3,Iowa,0,1,65,0,5.5,3,65,HOU,C.J. Fiedorowicz,TE,22,2015,0,0,2,0,0,27,,,,,,,,,18,175,2,1,,,Iowa,College Stats,65,HOU,C.J. Fiedorowicz,TE,Iowa,4,"$3,195,116","$703,304","$703,304","$595,826"
2014,Cameron Fleming,Cameron,Fleming,OT,6,5,77,323,0,0,5.28,0,0,5,8.24,23.5,97,26,5,Stanford,0,12,140,0,5.2,4,140,NWE,Cameron Fleming,T,22,2015,0,0,0,2,2,15,,,,,,,,,,,,,,,Stanford,College Stats,140 (C),NE,Cameron Fleming,G,Stanford,4,"$2,520,584","$300,584","$300,584","$495,146"
2014,Dee Ford,Dee,Ford,DE,6,2,74,252,0,0,0,0,0,0,0,0,0,0,1,Auburn,0,23,23,0,5.4,1,23,KAN,Dee Ford,LB,23,2015,0,0,0,1,1,26,,,,,,,,,,,,12,,1.5,Auburn,College Stats,23,KC,Dee Ford,DE,Auburn,4,"$8,158,700","$4,253,600","$6,206,150","$1,483,400"
2014,Khairi Fortt,Khairi,Fortt,ILB,6,2,74,248,0,0,4.7,0,0,0,0,36,120,30,4,California,0,30,126,0,5.2,4,126,NOR,Khairi Fortt,LB,22,2014,0,0,0,0,0,3,,,,,,,,,,,,1,,,California,College Stats,126,NO,Khairi Fortt,OLB,California,4,"$2,632,560","$412,560","$412,560","$420,000"
2014,Devonta Freeman,Devonta,Freeman,RB,5,8,68,206,0,0,4.58,0,0,4.26,7.11,31.5,118,0,4,Florida St.,0,7,103,0,5.6,4,103,ATL,Devonta Freeman,RB,22,2015,0,0,0,4,4,27,,,,,,246,1059,10,88,701,3,3,,,Florida St.,College Stats,103,ATL,Devonta Freeman,RB,Florida State,4,"$2,704,424","$484,424","$484,424","$541,106"
2014,Kyle Fuller,Kyle,Fuller,CB,6,0,72,190,0,0,4.49,0,0,4.19,6.9,38.5,128,12,1,Virginia Tech,0,14,14,0,5.4,1,14,CHI,Kyle Fuller,DB,22,2015,0,0,2,5,5,28,,,,,,,,,,,,86,5,,Virginia Tech,College Stats,14,CHI,Kyle Fuller,CB,Virginia Tech,4,"$9,687,002","$5,365,092","$9,687,002","$1,761,273"
2014,Zach Fulton,Zach,Fulton,OG,6,5,77,316,0,0,5.16,0,0,5.16,7.87,24.5,98,25,7,Tennessee,0,1,193,0,5.3,6,193,KAN,Zach Fulton,G,23,2015,0,0,1,8,8,28,,,,,,,,,,,,,,,Tennessee,College Stats,193,KCfrom DAL,Zach Fulton,G,Tennessee,4,"$2,349,220","$104,220","$104,220","$446,055"
2014,Tyler Gaffney,Tyler,Gaffney,RB,5,11,71,220,0,0,4.49,0,0,4.18,6.78,36.5,116,0,7,Stanford,0,12,204,0,5.1,6,204,CAR,Tyler Gaffney,RB,23,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Stanford,College Stats,204,CAR,Tyler Gaffney,RB,Stanford,4,"$2,316,600","$96,600","$96,600","$303,000"
2014,E.J. Gaines,E.J.,Gaines,CB,5,10,70,190,0,0,0,0,0,0,0,0,0,15,6,Missouri,0,28,188,0,5.3,6,188,STL,E.J. Gaines,DB,22,2014,0,0,1,7,7,15,,,,,,,,,,,,63,2,,Missouri,College Stats,188,STL,E.J. Gaines,CB,Missouri,4,"$2,327,672","$107,672","$107,672","$446,918"
2014,Phillip Gaines,Phillip,Gaines,CB,6,0,72,193,0,0,4.38,0,0,4.04,6.62,36.5,122,11,3,Rice,0,23,87,0,4.5,3,87,KAN,Phillip Gaines,DB,23,2015,0,0,0,2,2,16,,,,,,,,,,,,25,,,Rice,College Stats,87,KC,Phillip Gaines,CB,Rice,4,"$2,824,112","$549,112","$549,112","$557,278"
2014,Jeremy Gallon,Jeremy,Gallon,WR,5,7,67,185,0,0,4.49,0,0,0,0,0,0,15,8,Michigan,0,20,244,0,5,7,244,NWE,Jeremy Gallon,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats,244,NE,Jeremy Gallon,WR,Michigan,4,"$2,267,592","$47,592","$47,592","$431,898"
2014,Jimmy Garoppolo,Jimmy,Garoppolo,QB,6,2,74,226,0,0,4.97,0,0,4.26,7.04,30.5,110,0,2,Eastern Illinois,0,30,62,0,5.4,2,62,NWE,Jimmy Garoppolo,QB,22,2015,0,0,0,1,1,10,19,27,182,1,0,15,4,0,,,,,,,East. Illinois,,62,NE,Jimmy Garoppolo,QB,Eastern Illinois,4,"$3,483,898","$853,744","$1,103,744","$633,436"
2014,Jeremiah George,Jeremiah,George,ILB,5,11,71,234,0,0,4.91,0,0,0,0,33,116,28,5,Iowa St.,0,26,154,0,5.2,5,154,NYJ,Jeremiah George,LB,22,2015,0,0,0,0,,18,,,,,,,,,,,,4,,,Iowa St.,College Stats,154,NYJ,Jeremiah George,ILB,Iowa State,4,"$2,411,752","$191,752","$191,752","$467,938"
2014,Justin Gilbert,Justin,Gilbert,CB,6,0,72,202,0,0,4.37,0,0,0,6.92,35.5,126,20,1,Oklahoma St.,0,8,8,0,6.3,1,8,CLE,Justin Gilbert,DB,22,2015,0,0,0,2,2,22,,,,,,,,,,,,29,1,,Oklahoma St.,College Stats,8,CLEfrom MIN,Justin Gilbert,CB,Oklahoma State,4,"$12,833,502","$7,653,456","$12,833,502","$2,333,364"
2014,Crockett Gillmore,Crockett,Gillmore,TE,6,6,78,260,0,0,4.89,0,0,4.44,7.42,33.5,120,0,4,Colorado St.,0,3,99,0,5,3,99,BAL,Crockett Gillmore,TE,22,2015,0,0,1,1,1,25,,,,,,,,,43,533,5,1,,,Colorado St.,College Stats,99 (C),BAL,Crockett Gillmore,TE,Colorado State,4,"$2,726,016","$506,016","$506,016","$546,504"
2014,Demetri Goodson,Demetri,Goodson,CB,5,11,71,194,0,0,4.52,0,0,4.34,6.8,37,123,11,7,Baylor,0,5,197,0,5,6,197,GNB,Demetri Goodson,DB,25,2015,0,0,0,0,0,16,,,,,,,,,,,,8,,,Baylor,College Stats,197,GB,Demetri Goodson,CB,Baylor,4,"$2,323,152","$103,152","$103,152","$445,788"
2014,Ryan Grant,Ryan,Grant,WR,6,0,72,199,0,0,4.64,0,0,4.11,6.68,35.5,119,8,5,Tulane,0,14,142,0,5.1,5,142,WAS,Ryan Grant,WR,23,2015,0,0,0,0,0,28,,,,,,,,,25,281,1,1,,,Tulane,College Stats,142,WAS,Ryan Grant,WR,Tulane,4,"$2,433,612","$213,612","$213,612","$473,403"
2014,Marion Grice,Marion,Grice,RB,6,0,72,208,0,0,0,0,0,0,0,0,0,0,7,Arizona State,0,9,201,0,5.2,6,201,SDG,Marion Grice,RB,23,2014,0,0,0,0,,10,0,1,0,0,0,15,41,1,7,29,0,,,,Arizona St.,College Stats,201,SD,Marion Grice,RB,Arizona State,4,"$2,318,896","$98,896","$98,896","$444,724"
2014,Ra'Shede Hageman,Ra'Shede,Hageman,DT,6,6,78,310,0,0,5.02,0,0,0,7.87,35.5,114,32,2,Minnesota,0,5,37,0,6.1,2,37,ATL,Ra'Shede Hageman,DT,24,2015,0,0,0,1,1,28,,,,,,,,,,,,25,,2,Minnesota,College Stats,37,ATL,Ra'Shede Hageman,DT,Minnesota,4,"$5,335,842","$2,200,612","$3,283,150","$970,153"
2014,Andre Hal,Andre,Hal,CB,5,10,70,188,0,0,4.5,0,0,4.27,7.14,35.5,119,15,7,Vanderbilt,0,24,216,0,5.2,7,216,HOU,Andre Hal,DB,22,2015,0,0,0,1,1,26,,,,,,,,,,,,37,3,,Vanderbilt,College Stats,216,HOU,Andre Hal,CB,Vanderbilt,4,"$2,289,124","$69,124","$69,124","$437,281"
2014,Jon Halapio,Jon,Halapio,OG,6,3,75,323,0,0,5.34,0,0,4.83,8.26,21.5,100,0,6,Florida,0,19,179,0,5,6,179,NWE,Jon Halapio,OL,23,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Florida,College Stats,179,NEfrom JAC,Jon Halapio,G,Florida,4,"$2,343,100","$123,100","$123,100","$450,775"
2014,Taylor Hart,Taylor,Hart,DE,6,6,78,281,0,0,0,0,0,0,0,0,0,21,5,Oregon,0,13,141,0,5.3,5,141,PHI,Taylor Hart,DE,23,2015,0,0,0,0,0,10,,,,,,,,,,,,6,,,Oregon,College Stats,141,PHIfrom HOU,Taylor Hart,DE,Oregon,4,"$2,510,658","$215,512","$215,512","$473,878"
2014,Matt Hazel,Matt,Hazel,WR,6,1,73,198,0,0,4.5,0,0,4.2,7.08,36.5,118,15,6,Coastal Carolina,0,30,190,0,5.2,6,190,MIA,Matt Hazel,WR,22,2015,0,0,0,0,0,1,,,,,,,,,,,,,,,Coastal Carolina,,190,MIA,Matt Hazel,WR,Coastal Carolina,4,"$2,325,800","$105,800","$105,800","$446,450"
2014,Seantrel Henderson,Seantrel,Henderson,OT,6,7,79,331,0,0,5.04,0,0,4.77,8.15,24,95,0,8,Miami,0,13,237,0,5.6,7,237,BUF,Seantrel Henderson,OL,22,2015,0,0,2,7,7,26,,,,,,,,,,,,,,,Miami (FL),College Stats,237,BUFfrom PHI,Seantrel Henderson,RT,Miami (FL),4,"$2,270,880","$50,880","$50,880","$432,720"
2014,Robert Herron,Robert,Herron,WR,5,9,69,193,0,0,4.48,0,0,4.27,6.84,35.5,125,18,6,Wyoming,0,25,185,0,5.2,6,185,TAM,Robert Herron,WR,22,2014,0,0,0,0,0,8,,,,,,1,0,0,6,58,1,1,,,Wyoming,College Stats,185,TBfrom BUF,Robert Herron,WR,Wyoming,4,"$2,332,000","$112,000","$112,000","$448,000"
2014,Jeremy Hill,Jeremy,Hill,RB,6,1,73,233,0,0,4.66,0,0,0,0,29,113,20,2,LSU,0,23,55,0,5.8,2,55,CIN,Jeremy Hill,RB,21,2015,0,0,2,10,10,28,,,,,,384,1712,17,36,269,1,5,,,LSU,College Stats,55,CIN,Jeremy Hill,RB,Louisiana State,4,"$3,753,602","$1,049,892","$1,640,510","$682,473"
2014,Anthony Hitchens,Anthony,Hitchens,OLB,6,0,72,240,0,0,4.74,0,0,4.45,7.15,31.5,116,23,4,Iowa,0,23,119,0,5,4,119,DAL,Anthony Hitchens,LB,22,2015,0,0,1,6,6,28,,,,,,,,,,,,92,1,2,Iowa,College Stats,119,DAL,Anthony Hitchens,OLB,Iowa,4,"$2,654,864","$434,864","$434,864","$528,716"
2014,Zach Hocker,Zach,Hocker,K,6,0,72,189,0,0,0,0,0,0,0,0,0,0,8,Arkansas,0,4,228,0,4.5,7,228,WAS,Zach Hocker,K,23,2015,0,0,0,,,8,,,,,,,,,,,,,,,Arkansas,College Stats,228,WASfrom TEN,Zach Hocker,K,Arkansas,4,"$2,280,248","$60,248","$60,248","$435,062"
2014,Josh Huff,Josh,Huff,WR,5,11,71,206,0,0,4.51,0,0,0,0,35.5,116,14,3,Oregon,0,22,86,0,5.3,3,86,PHI,Josh Huff,WR,22,2015,0,0,0,2,2,23,,,,,,1,7,0,28,322,3,2,,,Oregon,College Stats,86,PHI,Josh Huff,WR,Oregon,4,"$2,820,944","$555,944","$555,944","$558,986"
2014,Marqueston Huff,Marqueston,Huff,FS,5,11,71,196,0,0,4.49,0,0,4.19,7.26,35.5,118,15,4,Wyoming,0,26,122,0,5.7,4,122,TEN,Marqueston Huff,DB,22,2015,0,0,0,2,2,26,,,,,,,,,,,,11,1,1,Wyoming,College Stats,122,TENfrom PHI,Marqueston Huff,CB,Wyoming,4,"$2,645,204","$425,204","$425,204","$526,301"
2014,Carlos Hyde,Carlos,Hyde,RB,6,0,72,230,0,0,4.66,0,0,0,0,34.5,114,19,2,Ohio St.,0,25,57,0,6.2,2,57,SFO,Carlos Hyde,RB,23,2015,0,0,0,2,2,21,,,,,,198,803,7,23,121,0,,,,Ohio St.,College Stats,57,"SFfrom SD 
via MIA",Carlos Hyde,RB,Ohio State,4,"$3,681,678","$997,584","$1,954,933","$669,396"
2014,Andrew Jackson,Andrew,Jackson,ILB,6,1,73,254,0,0,0,0,0,0,0,0,0,0,7,Western Kentucky,0,11,203,0,5.2,6,203,IND,Andrew Jackson,LB,22,2014,0,0,0,1,1,13,,,,,,,,,,,,10,,1,West. Kentucky,College Stats,203,IND,Andrew Jackson,ILB,Western Kentucky,4,"$2,317,000","$97,000","$97,000","$444,250"
2014,Bennett Jackson,Bennett,Jackson,CB,6,0,72,195,0,0,4.51,0,0,4,6.75,38,128,13,6,Notre Dame,0,27,187,0,5.2,6,187,NYG,Bennett Jackson,DB,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Notre Dame,College Stats,187,NYG,Bennett Jackson,CB,Notre Dame,4,"$2,330,060","$110,060","$100,060","$447,515"
2014,Gabe Jackson,Gabe,Jackson,OG,6,3,75,336,0,0,5.51,0,0,4.78,8.25,29,108,30,3,Mississippi St.,0,17,81,0,6,3,81,OAK,Gabe Jackson,G,23,2015,0,0,2,4,4,25,,,,,,,,,2,-5,0,,,,Mississippi St.,College Stats,81,OAKfrom MIA,Gabe Jackson,G,Mississippi,4,"$2,952,789","$591,376","$591,376","$567,844"
2014,Ja'Wuan James,Ja'Wuan,James,OT,6,6,78,311,0,0,5.34,0,0,4.56,7.42,29,103,22,1,Tennessee,0,19,19,0,5.6,1,19,MIA,Ja'Wuan James,T,22,2015,0,0,1,9,9,23,,,,,,,,,,,,1,,,Tennessee,College Stats,19,MIA,Ja'Wuan James,RT,Tennessee,4,"$8,428,398","$4,449,744","$8,428,398","$1,532,436"
2014,Kendall James,Kendall,James,CB,5,10,70,180,0,0,4.44,0,0,4.19,6.81,39,0,9,6,Maine,0,24,184,0,5.3,6,184,MIN,Kendall James,DB,23,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Maine,,184,MIN,Kendall James,CB,Maine,4,"$2,333,452","$113,452","$113,452","$448,363"
2014,Jeff Janis,Jeff,Janis,WR,6,3,75,219,0,0,4.42,0,0,3.98,6.64,37.5,123,20,8,Saginaw Valley St.,0,12,236,0,5.3,7,236,GNB,Jeff Janis,WR,23,2015,0,0,0,0,0,15,,,,,,,,,4,95,0,,,,Saginaw Valley St.,,236,GB,Jeff Janis,WR,Saginaw Valley State,4,"$2,271,392","$51,392","$51,392","$432,848"
2014,Stanley Jean-Baptiste,Stanley,Jean-Baptiste,CB,6,3,75,218,0,0,4.61,0,0,4.33,0,41.5,128,13,2,Nebraska,0,26,58,0,5.3,2,58,NOR,Stanley Jean-Baptiste,DB,24,2014,0,0,0,0,0,4,,,,,,,,,,,,,,,Nebraska,College Stats,58,NO,Stanley Jean-Baptiste,CB,Nebraska,4,"$3,636,732","$964,896","$1,391,046","$661,224"
2014,Timmy Jernigan,Timmy,Jernigan,NT,6,2,74,299,0,0,5.06,0,0,0,0,29.5,102,27,2,Florida St.,0,16,48,0,5.6,2,48,BAL,Timmy Jernigan,DT,22,2015,0,0,0,2,2,23,,,,,,,,,,,,23,,7,Florida St.,College Stats,48,BAL,Timmy Jernigan,DT,Florida State,4,"$4,382,517","$1,507,564","$2,126,787","$796,891"
2014,Dontae Johnson,Dontae,Johnson,CB,6,2,74,200,0,0,4.45,0,0,4.24,6.82,38.5,124,12,5,N.C. State,0,1,129,0,5.3,4,129,SFO,Dontae Johnson,DB,22,2015,0,0,0,3,3,28,,,,,,,,,,,,40,1,,North Carolina St.,College Stats,129,SF,Dontae Johnson,CB,North Carolina State,4,"$2,620,544","$400,544","$400,544","$520,136"
2014,Storm Johnson,Storm,Johnson,RB,6,0,72,209,0,0,4.6,0,0,0,0,35.5,118,16,7,Central Florida,0,30,222,0,5.3,7,222,JAX,Storm Johnson,RB,22,2014,0,0,0,0,0,6,,,,,,29,86,2,1,-4,0,,,,Central Florida,College Stats,222,JAC,Storm Johnson,RB,Central Florida,4,"$2,282,728","$62,728","$62,728","$435,682"
2014,Wesley Johnson,Wesley,Johnson,OT,6,5,77,297,0,0,5.11,0,0,4.64,7.4,29,111,26,6,Vanderbilt,0,13,173,0,5.2,5,173,PIT,Wesley Johnson,OL,23,2015,0,0,0,0,0,8,,,,,,,,,1,-5,0,,,,Vanderbilt,,173 (C),PIT,Wesley Johnson,C,Vanderbilt,4,"$2,364,560","$144,560","$144,560","$271,764"
2014,DaQuan Jones,DaQuan,Jones,DT,6,4,76,322,0,0,5.35,0,0,0,7.73,27.5,101,25,4,Penn St.,0,16,112,0,5.6,4,112,TEN,DaQuan Jones,DT,22,2015,0,0,1,1,1,19,,,,,,,,,,,,23,,1,Penn St.,College Stats,112,TEN,DaQuan Jones,DT,Penn State,4,"$2,675,400","$455,400","$455,400","$533,850"
2014,Lamarcus Joyner,Lamarcus,Joyner,CB,5,8,68,184,0,0,4.55,0,0,4.4,7.26,37.5,124,14,2,Florida St.,0,9,41,0,5.2,2,41,STL,Lamarcus Joyner,DB,23,2015,0,0,0,1,1,22,,,,,,,,,,,,78,,3,Florida St.,College Stats,41,STLfrom BUF,Lamarcus Joyner,CB,Florida State,4,"$5,030,179","$1,978,312","$3,076,956","$914,578"
2014,Devon Kennard,Devon,Kennard,OLB,6,3,75,249,0,0,4.7,0,0,4.32,7.25,30,113,23,6,USC,0,14,174,0,5.1,5,174,NYG,Devon Kennard,DE,23,2015,0,0,0,4,4,21,,,,,,,,,,,,72,1,4.5,USC,College Stats,174 (C),NYG,Devon Kennard,OLB,Southern California,4,"$2,364,560","$144,560","$144,560","$456,140"
2014,Christian Kirksey,Christian,Kirksey,OLB,6,2,74,233,0,0,0,0,0,0,0,32,122,16,3,Iowa,0,7,71,0,5.2,3,71,CLE,Christian Kirksey,LB,22,2015,0,0,1,5,5,28,,,,,,,,,,,,76,,4,Iowa,College Stats,71,CLE,Christian Kirksey,ILB,Iowa,4,"$3,040,000","$662,500","$662,500","$585,625"
2014,Cyrus Kouandjio,Cyrus,Kouandjio,OT,6,7,79,322,0,0,5.59,0,0,4.84,7.71,27.5,96,21,2,Alabama,0,12,44,0,5.8,2,44,BUF,Cyrus Kouandjio,T,21,2015,0,0,0,0,0,9,,,,,,,,,,,,,,,Alabama,College Stats,44,BUFfrom STL,Cyrus Kouandjio,LT,Alabama,4,"$4,808,821","$1,817,324","$2,825,907","$874,331"
2014,Jarvis Landry,Jarvis,Landry,WR,5,11,71,205,0,0,4.77,0,0,0,0,28.5,110,12,2,LSU,0,31,63,0,5.6,2,63,MIA,Jarvis Landry,WR,21,2015,0,0,2,7,7,28,1,1,9,0,0,16,101,1,163,1581,9,4,,,LSU,College Stats,63,"MIAfrom DEN 
via SF",Jarvis Landry,WR,Louisiana State,4,"$3,474,911","$847,208","$1,067,208","$631,802"
2014,Cody Latimer,Cody,Latimer,WR,6,2,74,215,0,0,0,0,0,0,0,0,0,23,2,Indiana,0,24,56,0,5.2,2,56,DEN,Cody Latimer,WR,21,2015,0,0,0,0,0,19,,,,,,1,5,0,8,82,1,,,,Indiana,College Stats,56,"DENfrom KC 
via SF",Cody Latimer,WR,Indiana,4,"$3,708,650","$1,017,200","$2,025,775","$674,300"
2014,Demarcus Lawrence,Demarcus,Lawrence,DE,6,3,75,251,0,0,4.8,0,0,0,7.46,34.5,113,20,2,Boise St.,0,2,34,0,6.1,2,34,DAL,Demarcus Lawrence,DE,22,2015,0,0,0,1,1,19,,,,,,,,,,,,30,,5,Boise St.,College Stats,34,DALfrom WAS,Demarcus Lawrence,OLB,Boise State,4,"$5,506,650","$2,324,836","$3,895,138","$1,001,209"
2014,Nevin Lawson,Nevin,Lawson,CB,5,9,69,190,0,0,4.48,0,0,4.4,7.12,33,120,16,5,Utah St.,0,5,133,0,4.8,4,133,DET,Nevin Lawson,DB,23,2015,0,0,0,0,0,12,,,,,,,,,,,,24,,,Utah St.,College Stats,133 (C),DET,Nevin Lawson,CB,Utah State,4,"$2,520,584","$300,584","$300,584","$391,911"
2014,Marqise Lee,Marqise,Lee,WR,6,0,72,192,0,0,4.52,0,0,4.01,0,38,127,0,2,USC,0,7,39,0,6.2,2,39,JAX,Marqise Lee,WR,22,2015,0,0,1,3,3,19,,,,,,7,38,0,43,490,1,2,,,USC,College Stats,39,JAC,Marqise Lee,WR,Southern California,4,"$5,174,022","$2,082,924","$3,158,107","$940,731"
2014,Taylor Lewan,Taylor,Lewan,OT,6,7,79,309,0,0,4.87,0,0,4.49,7.39,30.5,117,29,1,Michigan,0,11,11,0,6.2,1,11,TEN,Taylor Lewan,T,23,2015,0,0,1,3,3,23,,,,,,,,,,,,,,,Michigan,College Stats,11,TEN,Taylor Lewan,LT,Michigan,4,"$11,485,004","$6,672,730","$11,485,004","$2,088,183"
2014,Brandon Linder,Brandon,Linder,OG,6,6,78,311,0,0,5.35,0,0,0,0,26.5,100,30,3,Miami,0,29,93,0,5.3,3,93,JAX,Brandon Linder,OL,22,2015,0,0,1,5,5,18,,,,,,,,,,,,,,,Miami (FL),College Stats,93,JACfrom NE,Brandon Linder,G,Miami (FL),4,"$2,789,600","$533,600","$533,600","$553,400"
2014,Corey Linsley,Corey,Linsley,C,6,3,75,296,0,0,0,0,0,0,0,27,0,36,6,Ohio St.,0,1,161,0,5.1,5,161,GNB,Corey Linsley,C,23,2015,0,0,2,10,10,27,,,,,,,,,,,,3,,,Ohio St.,College Stats,161,GB,Corey Linsley,C,Ohio State,4,"$2,405,000","$185,000","$185,000","$466,250"
2014,Spencer Long,Spencer,Long,OG,6,5,77,320,0,0,0,0,0,0,0,0,0,0,3,Nebraska,0,14,78,0,5.3,3,78,WAS,Spencer Long,G,23,2015,0,0,0,0,0,14,,,,,,,,,,,,1,,,Nebraska,College Stats,78,WASfrom DAL,Spencer Long,G,Nebraska,4,"$2,863,800","$613,800","$613,800","$573,450"
2014,Arthur Lynch,Arthur,Lynch,TE,6,5,77,258,0,0,4.82,0,0,4.35,7.38,29.5,116,28,5,Georgia,0,27,155,0,5.1,5,155,MIA,Arthur Lynch,TE,24,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Georgia,College Stats,155,MIA,Arthur Lynch,TE,Georgia,4,"$2,411,300","$191,300","$191,300","$350,825"
2014,Khalil Mack,Khalil,Mack,OLB,6,3,75,251,0,0,4.65,0,0,4.18,7.08,40,128,23,1,Buffalo,0,5,5,0,6.7,1,5,OAK,Khalil Mack,LB,23,2015,0,0,2,7,7,28,,,,,,,,,,,,99,,13,Buffalo,College Stats,5,OAK,Khalil Mack,OLB,Buffalo,4,"$18,676,999","$11,903,272","$18,676,999","$3,395,818"
2014,Johnny Manziel,Johnny,Manziel,QB,6,0,72,207,0,0,4.68,0,0,4.03,6.75,31.5,113,0,1,Texas A&M,0,22,22,0,5.9,1,22,CLE,Johnny Manziel,QB,21,2015,0,0,0,1,1,12,94,163,1108,5,4,26,119,1,,,,,,,Texas A&M,College Stats,22,CLEfrom PHI,Johnny Manziel,QB,Texas A&M,4,"$8,248,596","$4,318,980","$7,998,596","$1,499,745"
2014,Cassius Marsh,Cassius,Marsh,DE,6,4,76,252,0,0,4.89,0,0,0,7.08,32,108,14,4,UCLA,0,12,108,0,5.4,4,108,SEA,Cassius Marsh,DE,22,2015,0,0,0,0,0,17,,,,,,,,,,,,12,,,UCLA,College Stats,108,SEAfrom MIN,Cassius Marsh,DE,California-Los Angeles,4,"$2,690,252","$470,252","$470,252","$461,857"
2014,Kareem Martin,Kareem,Martin,DE,6,6,78,272,0,0,4.72,0,0,0,7.2,35.5,129,22,3,North Carolina,0,20,84,0,5.3,3,84,ARI,Kareem Martin,DE,22,2015,0,0,0,2,2,23,,,,,,,,,,,,9,,1.5,North Carolina,College Stats,84,ARI,Kareem Martin,DE,North Carolina,4,"$2,843,560","$567,560","$567,560","$561,890"
2014,Marcus Martin,Marcus,Martin,C,6,3,75,320,0,0,0,0,0,0,0,0,0,23,3,USC,0,6,70,0,5.5,3,70,SFO,Marcus Martin,C,20,2015,0,0,2,4,4,20,,,,,,,,,,,,1,,,USC,College Stats,70,SFfrom JAC,Marcus Martin,C,Southern California,4,"$3,069,248","$671,248","$671,248","$587,812"
2014,Zack Martin,Zack,Martin,OT,6,4,76,308,0,0,0,0,0,4.59,7.65,28,106,29,1,Notre Dame,0,16,16,0,6,1,16,DAL,Zack Martin,G,23,2015,1,1,2,14,14,28,,,,,,,,,,,,1,,,Notre Dame,College Stats,16,DAL,Zack Martin,G,Notre Dame,4,"$8,967,800","$4,842,036","$8,967,800","$1,630,509"
2014,Tre Mason,Tre,Mason,RB,5,8,68,207,0,0,4.5,0,0,4.15,0,38.5,126,0,3,Auburn,0,11,75,0,5.8,3,75,STL,Tre Mason,RB,21,2015,0,0,1,5,5,21,,,,,,226,905,4,31,232,1,1,,,Auburn,College Stats,75,STL,Tre Mason,RB,Auburn,4,"$2,980,938","$637,500","$637,500","$579,375"
2014,Jordan Matthews,Jordan,Matthews,WR,6,3,75,212,0,0,4.46,0,0,4.18,6.95,35.5,120,21,2,Vanderbilt,0,10,42,0,5.6,2,42,PHI,Jordan Matthews,WR,22,2015,0,0,1,6,6,28,,,,,,,,,128,1533,12,,,,Vanderbilt,College Stats,42,PHIfrom TEN,Jordan Matthews,WR,Vanderbilt,4,"$4,949,269","$1,919,468","$2,984,435","$899,867"
2014,Daniel McCullers,Daniel,McCullers,DT,6,7,79,352,0,0,0,0,0,0,0,20.5,97,27,7,Tennessee,0,23,215,0,5.6,6,215,PIT,Daniel McCullers,DT,22,2015,0,0,0,1,1,17,,,,,,,,,,,,4,,,Tennessee,College Stats,215 (C),PIT,Daniel McCullers,DT,Tennessee,4,"$2,298,680","$78,680","$78,680","$439,670"
2014,Dexter McDougle,Dexter,McDougle,CB,5,10,70,196,0,0,0,0,0,0,0,0,0,0,3,Maryland,0,16,80,0,5.1,3,80,NYJ,Dexter McDougle,DB,23,2015,0,0,0,0,0,11,,,,,,,,,,,,1,,,Maryland,College Stats,80,NYJ,Dexter McDougle,CB,Maryland,4,"$2,863,876","$598,876","$598,876","$452,719"
2014,Keith McGill,Keith,McGill,CB,6,3,75,211,0,0,4.51,0,0,4.18,7.29,39,129,0,4,Utah,0,20,116,0,5.4,4,116,OAK,Keith McGill,DB,25,2015,0,0,0,1,1,21,,,,,,,,,,,,9,,,Utah,College Stats,116,OAKfrom MIA,Keith McGill,CB,Utah,4,"$2,665,200","$445,200","$445,200","$531,300"
