7,220,MIN,Shamar Stephen,DT,23,2015,0,0,0,3,3,21,,,,,,,,,,,,15,,,Connecticut,College Stats
7,221,BUF,Randell Johnson,LB,23,2015,0,0,0,1,1,13,,,,,,,,,,,,1,,,Florida Atlantic,
7,222,JAX,Storm Johnson,RB,22,2014,0,0,0,0,0,6,,,,,,29,86,2,1,-4,0,,,,Central Florida,College Stats
7,223,MIN,Brandon Watts,LB,23,2015,0,0,0,0,0,8,,,,,,,,,,,,3,,,Georgia Tech,
7,224,PHI,Beau Allen,DT,22,2015,0,0,0,1,1,28,,,,,,,,,,,,16,,0.5,Wisconsin,College Stats
7,225,MIN,Jabari Price,DB,22,2014,0,0,0,1,1,14,,,,,,,,,,,,9,,,North Carolina,College Stats
7,226,STL,Mitchell Van Dyk,OL,23,,0,0,0,,,,,,,,,,,,,,,,,,Portland St.,
7,227,SEA,Kiero Small,RB,25,2014,0,0,0,0,,3,,,,,,,,,,,,,,,Arkansas,
7,228,WAS,Zach Hocker,K,23,2015,0,0,0,,,8,,,,,,,,,,,,,,,Arkansas,College Stats
7,229,DET,Nate Freese,K,24,2014,0,0,0,-1,-1,3,,,,,,,,,,,,,,,Boston Col.,College Stats
7,230,PIT,Rob Blanchflower,TE,24,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Massachusetts,College Stats
7,231,DAL,Ben Gardner,DE,24,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Stanford,College Stats
7,232,IND,Ulrick John,OL,22,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Georgia St.,
7,233,NYJ,Trevor Reilly,LB,26,2015,0,0,0,1,1,25,,,,,,,,,,,,10,,1,Utah,College Stats
7,234,MIA,Terrence Fede,DE,22,2015,0,0,0,1,1,23,,,,,,,,,,,,18,,1,Marist,
7,235,OAK,Shelby Harris,DE,23,2015,0,0,0,0,0,5,,,,,,,,,,,,3,,,Illinois St.,
7,236,GNB,Jeff Janis,WR,23,2015,0,0,0,0,0,15,,,,,,,,,4,95,0,,,,Saginaw Valley St.,
7,237,BUF,Seantrel Henderson,OL,22,2015,0,0,2,7,7,26,,,,,,,,,,,,,,,Miami (FL),College Stats
7,238,DAL,Will Smith,LB,22,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Texas Tech,
7,239,CIN,James Wright,WR,22,2014,0,0,0,1,1,11,,,,,,3,30,0,5,91,0,6,,,LSU,
7,240,SDG,Tevin Reese,WR,23,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Baylor,College Stats
7,241,STL,C.B. Bryant,DB,22,2015,0,0,0,0,0,5,,,,,,,,,,,,,,,Ohio St.,
7,242,DEN,Corey Nelson,LB,22,2015,0,0,0,1,1,28,,,,,,,,,,,,17,,1,Oklahoma,
7,243,SFO,Kaleb Ramsey,DE,25,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Boston Col.,
7,244,NWE,Jeremy Gallon,WR,24,,0,0,0,,,,,,,,,,,,,,,,,,Michigan,College Stats
7,245,SFO,Trey Millard,FB,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,Oklahoma,College Stats
7,246,CHI,Charles Leno,T,22,2015,0,0,0,1,1,18,,,,,,,,,,,,,,,Boise St.,College Stats
7,247,OAK,Jonathan Dowling,DB,22,2014,0,0,0,0,0,7,,,,,,,,,,,,4,,,West. Kentucky,College Stats
7,248,DAL,Ahmad Dixon,DB,23,2014,0,0,0,0,,11,,,,,,,,,,,,2,,,Baylor,College Stats
7,249,STL,Michael Sam,DE,24,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Missouri,College Stats
7,250,STL,Demetrius Rhaney,OL,22,2015,0,0,0,0,0,12,,,,,,,,,,,,,,,Tennessee St.,
7,251,DAL,Ken Bishop,DT,24,2015,0,0,0,0,0,5,,,,,,,,,,,,4,,,Northern Illinois,College Stats
7,252,CIN,Lavelle Westbrooks,DB,22,,0,0,0,,,,,,,,,,,,,,,,,,Georgia Southern,
7,253,ATL,Yawin Smallwood,LB,22,2014,0,0,0,0,,0,,,,,,,,,,,,,,,Connecticut,College Stats
7,254,DAL,Terrance Mitchell,DB,22,2015,0,0,0,0,,5,,,,,,,,,,,,1,,,Oregon,College Stats
7,255,ATL,Tyler Starr,LB,23,2014,0,0,0,0,0,0,,,,,,,,,,,,,,,South Dakota,
7,256,HOU,Lonnie Ballentine,DB,21,2015,0,0,0,0,0,2,,,,,,,,,,,,3,,,Memphis,
